"Payment_Type","Payment_Installments","Payment_id"
"credit_card",1,93086
"boleto",1,93087
"credit_card",5,93088
"credit_card",4,93089
"credit_card",1,93090
"credit_card",1,93091
"credit_card",3,93092
"credit_card",2,93093
"credit_card",3,93094
"credit_card",1,93095
"credit_card",2,93096
"credit_card",8,93097
"boleto",1,93098
"credit_card",4,93099
"credit_card",1,93100
"credit_card",1,93101
"credit_card",5,93102
"credit_card",1,93103
"credit_card",1,93104
"credit_card",2,93105
"credit_card",3,93106
"boleto",1,93107
"credit_card",1,93108
"credit_card",1,93109
"credit_card",6,93110
"credit_card",1,93111
"credit_card",4,93112
"credit_card",8,93113
"credit_card",1,93114
"boleto",1,93115
"credit_card",4,93116
"credit_card",2,93117
"credit_card",1,93118
"boleto",1,93119
"credit_card",4,93120
"credit_card",10,93121
"credit_card",5,93122
"credit_card",1,93123
"credit_card",8,93124
"boleto",1,93125
"credit_card",1,93126
"credit_card",6,93127
"credit_card",2,93128
"credit_card",3,93129
"credit_card",4,93130
"credit_card",10,93131
"boleto",1,93132
"credit_card",1,93133
"credit_card",3,93134
"boleto",1,93135
"credit_card",2,93136
"credit_card",3,93137
"credit_card",6,93138
"boleto",1,93139
"boleto",1,93140
"credit_card",1,93141
"credit_card",2,93142
"credit_card",2,93143
"credit_card",10,93144
"credit_card",1,93145
"credit_card",2,93146
"credit_card",2,93147
"credit_card",8,93148
"credit_card",1,93149
"credit_card",1,93150
"credit_card",1,93151
"credit_card",1,93152
"credit_card",5,93153
"credit_card",10,93154
"credit_card",1,93155
"boleto",1,93156
"credit_card",7,93157
"credit_card",4,93158
"credit_card",3,93159
"credit_card",10,93160
"credit_card",4,93161
"credit_card",3,93162
"credit_card",2,93163
"credit_card",6,93164
"credit_card",1,93165
"credit_card",2,93166
"credit_card",10,93167
"boleto",1,93168
"credit_card",1,93169
"credit_card",1,93170
"credit_card",9,93171
"credit_card",4,93172
"credit_card",10,93173
"credit_card",1,93174
"credit_card",1,93175
"boleto",1,93176
"credit_card",4,93177
"credit_card",1,93178
"credit_card",1,93179
"debit_card",1,93180
"credit_card",3,93181
"credit_card",7,93182
"credit_card",1,93183
"debit_card",1,93184
"credit_card",4,93185
"credit_card",6,93186
"credit_card",2,93187
"credit_card",1,93188
"credit_card",10,93189
"credit_card",4,93190
"credit_card",1,93191
"credit_card",1,93192
"boleto",1,93193
"credit_card",7,93194
"credit_card",1,93195
"boleto",1,93196
"credit_card",6,93197
"credit_card",4,93198
"credit_card",8,93199
"credit_card",3,93200
"credit_card",1,93201
"credit_card",5,93202
"credit_card",4,93203
"boleto",1,93204
"boleto",1,93205
"credit_card",2,93206
"credit_card",8,93207
"credit_card",1,93208
"boleto",1,93209
"boleto",1,93210
"credit_card",2,93211
"credit_card",5,93212
"boleto",1,93213
"credit_card",5,93214
"credit_card",1,93215
"credit_card",8,93216
"credit_card",5,93217
"debit_card",1,93218
"boleto",1,93219
"boleto",1,93220
"credit_card",10,93221
"credit_card",1,93222
"credit_card",1,93223
"credit_card",1,93224
"boleto",1,93225
"credit_card",2,93226
"boleto",1,93227
"credit_card",1,93228
"credit_card",8,93229
"credit_card",5,93230
"boleto",1,93231
"credit_card",2,93232
"credit_card",2,93233
"boleto",1,93234
"credit_card",1,93235
"credit_card",1,93236
"boleto",1,93237
"boleto",1,93238
"credit_card",1,93239
"boleto",1,93240
"credit_card",1,93241
"credit_card",3,93242
"credit_card",5,93243
"credit_card",2,93244
"credit_card",1,93245
"credit_card",2,93246
"credit_card",9,93247
"credit_card",4,93248
"credit_card",1,93249
"credit_card",7,93250
"credit_card",2,93251
"credit_card",5,93252
"credit_card",10,93253
"credit_card",1,93254
"boleto",1,93255
"boleto",1,93256
"credit_card",2,93257
"credit_card",1,93258
"credit_card",1,93259
"credit_card",3,93260
"credit_card",3,93261
"credit_card",1,93262
"credit_card",2,93263
"credit_card",3,93264
"credit_card",1,93265
"credit_card",3,93266
"credit_card",1,93267
"boleto",1,93268
"credit_card",1,93269
"credit_card",8,93270
"credit_card",5,93271
"boleto",1,93272
"credit_card",1,93273
"credit_card",4,93274
"credit_card",1,93275
"boleto",1,93276
"credit_card",4,93277
"credit_card",2,93278
"credit_card",8,93279
"credit_card",10,93280
"credit_card",4,93281
"credit_card",10,93282
"credit_card",1,93283
"credit_card",5,93284
"credit_card",6,93285
"credit_card",1,93286
"credit_card",1,93287
"credit_card",1,93288
"credit_card",1,93289
"credit_card",1,93290
"credit_card",5,93291
"credit_card",10,93292
"credit_card",2,93293
"credit_card",1,93294
"credit_card",1,93295
"boleto",1,93296
"boleto",1,93297
"credit_card",4,93298
"credit_card",3,93299
"credit_card",1,93300
"boleto",1,93301
"credit_card",1,93302
"credit_card",2,93303
"credit_card",1,93304
"credit_card",2,93305
"boleto",1,93306
"credit_card",3,93307
"credit_card",1,93308
"boleto",1,93309
"boleto",1,93310
"credit_card",1,93311
"credit_card",2,93312
"credit_card",1,93313
"credit_card",6,93314
"boleto",1,93315
"credit_card",1,93316
"boleto",1,93317
"credit_card",5,93318
"credit_card",1,93319
"boleto",1,93320
"credit_card",10,93321
"boleto",1,93322
"credit_card",2,93323
"credit_card",10,93324
"credit_card",3,93325
"credit_card",1,93326
"boleto",1,93327
"credit_card",5,93328
"credit_card",1,93329
"credit_card",7,93330
"boleto",1,93331
"credit_card",6,93332
"credit_card",6,93333
"debit_card",1,93334
"credit_card",3,93335
"credit_card",6,93336
"credit_card",1,93337
"boleto",1,93338
"credit_card",3,93339
"credit_card",1,93340
"credit_card",4,93341
"boleto",1,93342
"boleto",1,93343
"credit_card",4,93344
"boleto",1,93345
"boleto",1,93346
"boleto",1,93347
"credit_card",2,93348
"credit_card",10,93349
"credit_card",1,93350
"boleto",1,93351
"boleto",1,93352
"credit_card",7,93353
"boleto",1,93354
"boleto",1,93355
"credit_card",1,93356
"credit_card",3,93357
"credit_card",10,93358
"credit_card",8,93359
"boleto",1,93360
"credit_card",5,93361
"credit_card",1,93362
"credit_card",1,93363
"boleto",1,93364
"boleto",1,93365
"credit_card",1,93366
"boleto",1,93367
"credit_card",5,93368
"credit_card",1,93369
"credit_card",5,93370
"credit_card",3,93371
"credit_card",1,93372
"credit_card",3,93373
"boleto",1,93374
"credit_card",4,93375
"credit_card",1,93376
"boleto",1,93377
"credit_card",8,93378
"credit_card",3,93379
"credit_card",5,93380
"boleto",1,93381
"credit_card",1,93382
"credit_card",5,93383
"boleto",1,93384
"credit_card",1,93385
"credit_card",5,93386
"credit_card",1,93387
"credit_card",1,93388
"credit_card",5,93389
"credit_card",3,93390
"credit_card",1,93391
"credit_card",5,93392
"boleto",1,93393
"credit_card",3,93394
"credit_card",1,93395
"credit_card",3,93396
"credit_card",10,93397
"credit_card",1,93398
"credit_card",6,93399
"credit_card",1,93400
"credit_card",3,93401
"boleto",1,93402
"credit_card",8,93403
"credit_card",1,93404
"credit_card",2,93405
"credit_card",3,93406
"credit_card",1,93407
"credit_card",1,93408
"credit_card",5,93409
"boleto",1,93410
"credit_card",4,93411
"credit_card",3,93412
"boleto",1,93413
"credit_card",2,93414
"credit_card",3,93415
"boleto",1,93416
"credit_card",2,93417
"credit_card",10,93418
"boleto",1,93419
"credit_card",2,93420
"credit_card",6,93421
"credit_card",1,93422
"credit_card",3,93423
"credit_card",5,93424
"credit_card",10,93425
"boleto",1,93426
"credit_card",2,93427
"credit_card",4,93428
"credit_card",4,93429
"credit_card",1,93430
"credit_card",8,93431
"credit_card",1,93432
"credit_card",2,93433
"credit_card",4,93434
"credit_card",1,93435
"credit_card",1,93436
"boleto",1,93437
"credit_card",8,93438
"boleto",1,93439
"credit_card",6,93440
"credit_card",1,93441
"credit_card",2,93442
"credit_card",6,93443
"boleto",1,93444
"credit_card",10,93445
"credit_card",8,93446
"credit_card",1,93447
"credit_card",7,93448
"credit_card",2,93449
"credit_card",4,93450
"boleto",1,93451
"boleto",1,93452
"credit_card",4,93453
"boleto",1,93454
"credit_card",8,93455
"credit_card",6,93456
"credit_card",10,93457
"boleto",1,93458
"credit_card",1,93459
"credit_card",2,93460
"credit_card",1,93461
"boleto",1,93462
"credit_card",1,93463
"credit_card",4,93464
"credit_card",1,93465
"boleto",1,93466
"credit_card",3,93467
"credit_card",1,93468
"debit_card",1,93469
"boleto",1,93470
"credit_card",1,93471
"credit_card",3,93472
"credit_card",1,93473
"credit_card",1,93474
"boleto",1,93475
"credit_card",3,93476
"boleto",1,93477
"credit_card",10,93478
"credit_card",4,93479
"credit_card",10,93480
"credit_card",2,93481
"credit_card",8,93482
"boleto",1,93483
"boleto",1,93484
"boleto",1,93485
"credit_card",1,93486
"credit_card",4,93487
"boleto",1,93488
"credit_card",8,93489
"credit_card",3,93490
"credit_card",4,93491
"boleto",1,93492
"credit_card",7,93493
"credit_card",1,93494
"credit_card",1,93495
"credit_card",9,93496
"credit_card",1,93497
"boleto",1,93498
"credit_card",1,93499
"boleto",1,93500
"credit_card",2,93501
"credit_card",10,93502
"credit_card",3,93503
"credit_card",6,93504
"credit_card",8,93505
"credit_card",8,93506
"credit_card",2,93507
"credit_card",5,93508
"boleto",1,93509
"credit_card",3,93510
"credit_card",4,93511
"credit_card",10,93512
"credit_card",3,93513
"boleto",1,93514
"credit_card",6,93515
"boleto",1,93516
"boleto",1,93517
"boleto",1,93518
"boleto",1,93519
"credit_card",5,93520
"boleto",1,93521
"credit_card",4,93522
"boleto",1,93523
"debit_card",1,93524
"credit_card",4,93525
"credit_card",1,93526
"credit_card",5,93527
"boleto",1,93528
"credit_card",1,93529
"credit_card",4,93530
"boleto",1,93531
"boleto",1,93532
"credit_card",1,93533
"credit_card",2,93534
"boleto",1,93535
"credit_card",10,93536
"boleto",1,93537
"credit_card",2,93538
"credit_card",10,93539
"credit_card",4,93540
"credit_card",5,93541
"credit_card",4,93542
"credit_card",1,93543
"credit_card",6,93544
"credit_card",1,93545
"credit_card",10,93546
"credit_card",1,93547
"credit_card",5,93548
"credit_card",1,93549
"boleto",1,93550
"credit_card",3,93551
"credit_card",2,93552
"credit_card",3,93553
"credit_card",4,93554
"credit_card",3,93555
"credit_card",2,93556
"credit_card",1,93557
"credit_card",5,93558
"credit_card",3,93559
"boleto",1,93560
"credit_card",1,93561
"credit_card",10,93562
"credit_card",5,93563
"boleto",1,93564
"boleto",1,93565
"credit_card",1,93566
"credit_card",2,93567
"credit_card",12,93568
"credit_card",1,93569
"credit_card",5,93570
"boleto",1,93571
"credit_card",3,93572
"credit_card",1,93573
"credit_card",1,93574
"credit_card",5,93575
"boleto",1,93576
"credit_card",5,93577
"credit_card",1,93578
"credit_card",1,93579
"boleto",1,93580
"credit_card",7,93581
"credit_card",10,93582
"credit_card",10,93583
"credit_card",1,93584
"credit_card",3,93585
"boleto",1,93586
"boleto",1,93587
"credit_card",1,93588
"credit_card",2,93589
"credit_card",6,93590
"credit_card",1,93591
"boleto",1,93592
"credit_card",6,93593
"credit_card",8,93594
"credit_card",7,93595
"credit_card",4,93596
"boleto",1,93597
"credit_card",4,93598
"credit_card",3,93599
"boleto",1,93600
"boleto",1,93601
"credit_card",1,93602
"credit_card",10,93603
"credit_card",1,93604
"boleto",1,93605
"boleto",1,93606
"credit_card",4,93607
"credit_card",3,93608
"credit_card",2,93609
"boleto",1,93610
"credit_card",8,93611
"credit_card",4,93612
"credit_card",1,93613
"credit_card",1,93614
"credit_card",2,93615
"credit_card",10,93616
"credit_card",1,93617
"credit_card",2,93618
"boleto",1,93619
"credit_card",10,93620
"debit_card",1,93621
"credit_card",3,93622
"credit_card",1,93623
"credit_card",3,93624
"credit_card",2,93625
"credit_card",1,93626
"boleto",1,93627
"credit_card",1,93628
"credit_card",2,93629
"credit_card",6,93630
"boleto",1,93631
"credit_card",6,93632
"credit_card",4,93633
"credit_card",2,93634
"credit_card",1,93635
"credit_card",3,93636
"credit_card",2,93637
"boleto",1,93638
"credit_card",2,93639
"credit_card",4,93640
"credit_card",3,93641
"credit_card",1,93642
"credit_card",2,93643
"credit_card",1,93644
"credit_card",1,93645
"credit_card",3,93646
"boleto",1,93647
"credit_card",1,93648
"boleto",1,93649
"credit_card",4,93650
"boleto",1,93651
"credit_card",1,93652
"credit_card",6,93653
"credit_card",1,93654
"credit_card",10,93655
"credit_card",5,93656
"credit_card",2,93657
"boleto",1,93658
"credit_card",8,93659
"credit_card",4,93660
"credit_card",2,93661
"credit_card",1,93662
"boleto",1,93663
"credit_card",2,93664
"credit_card",5,93665
"credit_card",5,93666
"credit_card",2,93667
"credit_card",1,93668
"credit_card",3,93669
"boleto",1,93670
"boleto",1,93671
"credit_card",1,93672
"credit_card",10,93673
"credit_card",4,93674
"credit_card",1,93675
"credit_card",4,93676
"credit_card",8,93677
"boleto",1,93678
"credit_card",10,93679
"boleto",1,93680
"credit_card",6,93681
"credit_card",1,93682
"credit_card",3,93683
"credit_card",1,93684
"credit_card",1,93685
"boleto",1,93686
"credit_card",1,93687
"credit_card",1,93688
"credit_card",1,93689
"credit_card",4,93690
"credit_card",2,93691
"credit_card",4,93692
"credit_card",8,93693
"credit_card",8,93694
"credit_card",5,93695
"credit_card",6,93696
"credit_card",10,93697
"credit_card",2,93698
"credit_card",4,93699
"credit_card",1,93700
"credit_card",1,93701
"credit_card",1,93702
"credit_card",4,93703
"boleto",1,93704
"credit_card",1,93705
"credit_card",9,93706
"credit_card",10,93707
"credit_card",2,93708
"credit_card",2,93709
"credit_card",1,93710
"boleto",1,93711
"credit_card",6,93712
"credit_card",5,93713
"boleto",1,93714
"boleto",1,93715
"credit_card",3,93716
"credit_card",8,93717
"credit_card",1,93718
"credit_card",1,93719
"debit_card",1,93720
"credit_card",1,93721
"credit_card",5,93722
"credit_card",1,93723
"credit_card",3,93724
"credit_card",1,93725
"credit_card",1,93726
"boleto",1,93727
"boleto",1,93728
"boleto",1,93729
"credit_card",10,93730
"credit_card",1,93731
"credit_card",4,93732
"debit_card",1,93733
"credit_card",2,93734
"credit_card",4,93735
"boleto",1,93736
"credit_card",2,93737
"boleto",1,93738
"credit_card",2,93739
"credit_card",2,93740
"credit_card",5,93741
"credit_card",8,93742
"credit_card",5,93743
"credit_card",9,93744
"credit_card",2,93745
"boleto",1,93746
"credit_card",1,93747
"boleto",1,93748
"credit_card",2,93749
"boleto",1,93750
"credit_card",4,93751
"credit_card",2,93752
"credit_card",1,93753
"credit_card",10,93754
"debit_card",1,93755
"debit_card",1,93756
"boleto",1,93757
"boleto",1,93758
"debit_card",1,93759
"credit_card",2,93760
"credit_card",4,93761
"boleto",1,93762
"credit_card",1,93763
"boleto",1,93764
"credit_card",1,93765
"credit_card",5,93766
"credit_card",5,93767
"boleto",1,93768
"boleto",1,93769
"credit_card",5,93770
"credit_card",2,93771
"credit_card",7,93772
"credit_card",3,93773
"credit_card",1,93774
"credit_card",1,93775
"credit_card",1,93776
"credit_card",2,93777
"boleto",1,93778
"credit_card",1,93779
"credit_card",4,93780
"boleto",1,93781
"credit_card",4,93782
"credit_card",14,93783
"credit_card",3,93784
"credit_card",5,93785
"boleto",1,93786
"credit_card",7,93787
"credit_card",4,93788
"credit_card",2,93789
"credit_card",6,93790
"credit_card",2,93791
"boleto",1,93792
"boleto",1,93793
"credit_card",3,93794
"credit_card",1,93795
"credit_card",3,93796
"credit_card",5,93797
"credit_card",1,93798
"credit_card",10,93799
"credit_card",3,93800
"boleto",1,93801
"boleto",1,93802
"credit_card",1,93803
"credit_card",6,93804
"credit_card",10,93805
"credit_card",1,93806
"credit_card",5,93807
"credit_card",1,93808
"debit_card",1,93809
"boleto",1,93810
"credit_card",1,93811
"credit_card",2,93812
"credit_card",1,93813
"credit_card",7,93814
"boleto",1,93815
"credit_card",4,93816
"credit_card",1,93817
"credit_card",1,93818
"credit_card",6,93819
"credit_card",10,93820
"credit_card",15,93821
"credit_card",2,93822
"boleto",1,93823
"credit_card",1,93824
"credit_card",3,93825
"boleto",1,93826
"boleto",1,93827
"credit_card",1,93828
"credit_card",1,93829
"credit_card",4,93830
"boleto",1,93831
"credit_card",2,93832
"boleto",1,93833
"credit_card",5,93834
"credit_card",3,93835
"boleto",1,93836
"boleto",1,93837
"credit_card",2,93838
"credit_card",1,93839
"credit_card",4,93840
"credit_card",2,93841
"debit_card",1,93842
"credit_card",1,93843
"boleto",1,93844
"credit_card",8,93845
"credit_card",10,93846
"credit_card",5,93847
"credit_card",3,93848
"credit_card",3,93849
"credit_card",1,93850
"credit_card",1,93851
"boleto",1,93852
"boleto",1,93853
"debit_card",1,93854
"credit_card",2,93855
"boleto",1,93856
"credit_card",9,93857
"credit_card",1,93858
"boleto",1,93859
"credit_card",1,93860
"credit_card",1,93861
"credit_card",1,93862
"credit_card",7,93863
"credit_card",2,93864
"credit_card",1,93865
"credit_card",2,93866
"credit_card",5,93867
"credit_card",1,93868
"credit_card",8,93869
"credit_card",10,93870
"credit_card",1,93871
"boleto",1,93872
"boleto",1,93873
"credit_card",1,93874
"boleto",1,93875
"credit_card",4,93876
"credit_card",2,93877
"credit_card",1,93878
"credit_card",3,93879
"credit_card",7,93880
"credit_card",1,93881
"credit_card",4,93882
"credit_card",1,93883
"boleto",1,93884
"credit_card",10,93885
"credit_card",3,93886
"credit_card",1,93887
"credit_card",4,93888
"credit_card",1,93889
"credit_card",5,93890
"credit_card",2,93891
"credit_card",1,93892
"credit_card",1,93893
"credit_card",3,93894
"credit_card",1,93895
"credit_card",10,93896
"credit_card",8,93897
"credit_card",6,93898
"boleto",1,93899
"credit_card",1,93900
"credit_card",6,93901
"credit_card",3,93902
"credit_card",2,93903
"credit_card",1,93904
"credit_card",8,93905
"credit_card",10,93906
"credit_card",5,93907
"credit_card",3,93908
"credit_card",2,93909
"credit_card",1,93910
"credit_card",1,93911
"boleto",1,93912
"credit_card",1,93913
"credit_card",1,93914
"credit_card",1,93915
"credit_card",3,93916
"boleto",1,93917
"boleto",1,93918
"credit_card",4,93919
"credit_card",3,93920
"credit_card",2,93921
"credit_card",6,93922
"credit_card",1,93923
"credit_card",2,93924
"credit_card",3,93925
"credit_card",3,93926
"credit_card",2,93927
"credit_card",3,93928
"credit_card",2,93929
"credit_card",10,93930
"credit_card",8,93931
"credit_card",1,93932
"credit_card",3,93933
"credit_card",1,93934
"credit_card",6,93935
"credit_card",2,93936
"credit_card",1,93937
"credit_card",5,93938
"credit_card",5,93939
"credit_card",2,93940
"credit_card",10,93941
"credit_card",3,93942
"credit_card",3,93943
"credit_card",9,93944
"credit_card",1,93945
"credit_card",1,93946
"credit_card",1,93947
"credit_card",1,93948
"credit_card",10,93949
"credit_card",2,93950
"credit_card",4,93951
"credit_card",3,93952
"credit_card",7,93953
"credit_card",7,93954
"credit_card",6,93955
"credit_card",2,93956
"credit_card",10,93957
"credit_card",3,93958
"credit_card",1,93959
"credit_card",10,93960
"credit_card",1,93961
"credit_card",3,93962
"credit_card",6,93963
"credit_card",10,93964
"credit_card",1,93965
"credit_card",1,93966
"credit_card",1,93967
"boleto",1,93968
"credit_card",2,93969
"credit_card",2,93970
"credit_card",1,93971
"boleto",1,93972
"credit_card",2,93973
"credit_card",5,93974
"boleto",1,93975
"boleto",1,93976
"boleto",1,93977
"credit_card",6,93978
"boleto",1,93979
"credit_card",1,93980
"credit_card",3,93981
"credit_card",4,93982
"credit_card",4,93983
"credit_card",1,93984
"boleto",1,93985
"credit_card",1,93986
"credit_card",7,93987
"credit_card",5,93988
"boleto",1,93989
"credit_card",10,93990
"credit_card",10,93991
"boleto",1,93992
"credit_card",1,93993
"credit_card",8,93994
"credit_card",1,93995
"credit_card",1,93996
"credit_card",2,93997
"boleto",1,93998
"credit_card",3,93999
"credit_card",1,94000
"credit_card",3,94001
"credit_card",1,94002
"credit_card",1,94003
"boleto",1,94004
"boleto",1,94005
"credit_card",5,94006
"credit_card",4,94007
"credit_card",4,94008
"boleto",1,94009
"credit_card",5,94010
"credit_card",3,94011
"credit_card",1,94012
"credit_card",5,94013
"credit_card",1,94014
"boleto",1,94015
"credit_card",2,94016
"boleto",1,94017
"credit_card",1,94018
"credit_card",1,94019
"credit_card",2,94020
"credit_card",10,94021
"credit_card",6,94022
"credit_card",3,94023
"credit_card",10,94024
"credit_card",3,94025
"credit_card",1,94026
"credit_card",1,94027
"credit_card",1,94028
"credit_card",1,94029
"boleto",1,94030
"credit_card",1,94031
"debit_card",1,94032
"credit_card",2,94033
"credit_card",1,94034
"credit_card",2,94035
"credit_card",9,94036
"credit_card",1,94037
"credit_card",1,94038
"credit_card",3,94039
"credit_card",8,94040
"boleto",1,94041
"credit_card",5,94042
"credit_card",1,94043
"credit_card",1,94044
"credit_card",2,94045
"credit_card",1,94046
"boleto",1,94047
"boleto",1,94048
"credit_card",3,94049
"credit_card",8,94050
"boleto",1,94051
"boleto",1,94052
"credit_card",2,94053
"credit_card",5,94054
"boleto",1,94055
"credit_card",1,94056
"boleto",1,94057
"boleto",1,94058
"credit_card",1,94059
"credit_card",1,94060
"credit_card",3,94061
"credit_card",2,94062
"credit_card",4,94063
"credit_card",1,94064
"credit_card",1,94065
"credit_card",6,94066
"credit_card",4,94067
"boleto",1,94068
"credit_card",1,94069
"credit_card",6,94070
"credit_card",8,94071
"credit_card",1,94072
"credit_card",2,94073
"credit_card",7,94074
"credit_card",10,94075
"credit_card",2,94076
"credit_card",1,94077
"credit_card",5,94078
"credit_card",5,94079
"credit_card",1,94080
"credit_card",1,94081
"boleto",1,94082
"credit_card",1,94083
"credit_card",3,94084
"credit_card",2,94085
"boleto",1,94086
"credit_card",3,94087
"credit_card",3,94088
"credit_card",1,94089
"boleto",1,94090
"credit_card",3,94091
"credit_card",5,94092
"credit_card",4,94093
"credit_card",4,94094
"credit_card",1,94095
"credit_card",1,94096
"credit_card",1,94097
"credit_card",10,94098
"boleto",1,94099
"credit_card",3,94100
"credit_card",6,94101
"credit_card",3,94102
"credit_card",4,94103
"credit_card",1,94104
"credit_card",4,94105
"credit_card",3,94106
"credit_card",5,94107
"credit_card",1,94108
"credit_card",1,94109
"credit_card",1,94110
"credit_card",5,94111
"credit_card",4,94112
"credit_card",1,94113
"boleto",1,94114
"credit_card",5,94115
"boleto",1,94116
"boleto",1,94117
"boleto",1,94118
"credit_card",2,94119
"credit_card",3,94120
"credit_card",1,94121
"credit_card",3,94122
"credit_card",3,94123
"credit_card",7,94124
"credit_card",1,94125
"credit_card",2,94126
"credit_card",2,94127
"credit_card",9,94128
"credit_card",8,94129
"credit_card",4,94130
"credit_card",10,94131
"boleto",1,94132
"credit_card",2,94133
"boleto",1,94134
"credit_card",4,94135
"credit_card",1,94136
"credit_card",2,94137
"credit_card",1,94138
"credit_card",3,94139
"credit_card",1,94140
"boleto",1,94141
"boleto",1,94142
"credit_card",5,94143
"credit_card",5,94144
"boleto",1,94145
"credit_card",2,94146
"boleto",1,94147
"credit_card",1,94148
"credit_card",3,94149
"credit_card",4,94150
"credit_card",1,94151
"credit_card",3,94152
"credit_card",8,94153
"boleto",1,94154
"credit_card",6,94155
"credit_card",1,94156
"credit_card",2,94157
"credit_card",1,94158
"boleto",1,94159
"credit_card",7,94160
"credit_card",3,94161
"credit_card",4,94162
"credit_card",2,94163
"credit_card",6,94164
"boleto",1,94165
"credit_card",3,94166
"credit_card",1,94167
"credit_card",1,94168
"credit_card",8,94169
"boleto",1,94170
"credit_card",8,94171
"credit_card",1,94172
"boleto",1,94173
"credit_card",10,94174
"boleto",1,94175
"boleto",1,94176
"boleto",1,94177
"credit_card",5,94178
"credit_card",1,94179
"credit_card",1,94180
"credit_card",8,94181
"boleto",1,94182
"credit_card",14,94183
"credit_card",1,94184
"credit_card",4,94185
"credit_card",1,94186
"credit_card",3,94187
"credit_card",3,94188
"boleto",1,94189
"credit_card",1,94190
"credit_card",7,94191
"credit_card",5,94192
"credit_card",3,94193
"credit_card",7,94194
"credit_card",1,94195
"credit_card",1,94196
"credit_card",6,94197
"credit_card",1,94198
"credit_card",2,94199
"credit_card",2,94200
"credit_card",1,94201
"credit_card",1,94202
"credit_card",10,94203
"credit_card",4,94204
"credit_card",4,94205
"credit_card",1,94206
"credit_card",5,94207
"credit_card",10,94208
"boleto",1,94209
"credit_card",5,94210
"credit_card",5,94211
"credit_card",1,94212
"credit_card",1,94213
"credit_card",1,94214
"credit_card",8,94215
"credit_card",3,94216
"credit_card",1,94217
"credit_card",1,94218
"credit_card",2,94219
"credit_card",10,94220
"credit_card",10,94221
"boleto",1,94222
"credit_card",3,94223
"boleto",1,94224
"credit_card",6,94225
"credit_card",1,94226
"boleto",1,94227
"credit_card",1,94228
"credit_card",2,94229
"boleto",1,94230
"credit_card",7,94231
"credit_card",4,94232
"credit_card",1,94233
"credit_card",1,94234
"credit_card",6,94235
"credit_card",3,94236
"boleto",1,94237
"credit_card",6,94238
"credit_card",2,94239
"credit_card",4,94240
"boleto",1,94241
"credit_card",6,94242
"credit_card",1,94243
"credit_card",6,94244
"boleto",1,94245
"credit_card",1,94246
"credit_card",1,94247
"credit_card",1,94248
"credit_card",8,94249
"boleto",1,94250
"credit_card",4,94251
"boleto",1,94252
"credit_card",4,94253
"credit_card",9,94254
"credit_card",12,94255
"credit_card",8,94256
"credit_card",3,94257
"credit_card",2,94258
"credit_card",3,94259
"credit_card",1,94260
"credit_card",8,94261
"boleto",1,94262
"credit_card",8,94263
"credit_card",10,94264
"credit_card",3,94265
"credit_card",4,94266
"credit_card",10,94267
"boleto",1,94268
"credit_card",1,94269
"credit_card",1,94270
"credit_card",1,94271
"credit_card",7,94272
"boleto",1,94273
"credit_card",2,94274
"credit_card",6,94275
"boleto",1,94276
"credit_card",8,94277
"credit_card",1,94278
"credit_card",1,94279
"credit_card",3,94280
"boleto",1,94281
"credit_card",2,94282
"credit_card",1,94283
"credit_card",8,94284
"credit_card",1,94285
"boleto",1,94286
"credit_card",1,94287
"credit_card",1,94288
"credit_card",3,94289
"credit_card",10,94290
"credit_card",7,94291
"credit_card",1,94292
"credit_card",1,94293
"credit_card",2,94294
"credit_card",2,94295
"boleto",1,94296
"credit_card",1,94297
"credit_card",1,94298
"credit_card",3,94299
"credit_card",5,94300
"boleto",1,94301
"debit_card",1,94302
"boleto",1,94303
"boleto",1,94304
"credit_card",2,94305
"credit_card",1,94306
"boleto",1,94307
"credit_card",1,94308
"credit_card",1,94309
"credit_card",1,94310
"boleto",1,94311
"credit_card",2,94312
"credit_card",1,94313
"debit_card",1,94314
"credit_card",1,94315
"credit_card",8,94316
"credit_card",10,94317
"credit_card",7,94318
"credit_card",5,94319
"credit_card",10,94320
"credit_card",3,94321
"credit_card",1,94322
"credit_card",6,94323
"credit_card",1,94324
"boleto",1,94325
"credit_card",1,94326
"boleto",1,94327
"credit_card",1,94328
"credit_card",3,94329
"boleto",1,94330
"boleto",1,94331
"credit_card",6,94332
"boleto",1,94333
"credit_card",4,94334
"credit_card",1,94335
"credit_card",8,94336
"credit_card",3,94337
"credit_card",6,94338
"credit_card",3,94339
"credit_card",1,94340
"credit_card",1,94341
"credit_card",3,94342
"boleto",1,94343
"credit_card",3,94344
"credit_card",1,94345
"credit_card",1,94346
"boleto",1,94347
"credit_card",8,94348
"boleto",1,94349
"credit_card",8,94350
"credit_card",3,94351
"credit_card",10,94352
"credit_card",6,94353
"credit_card",5,94354
"boleto",1,94355
"credit_card",6,94356
"credit_card",1,94357
"credit_card",9,94358
"credit_card",2,94359
"credit_card",1,94360
"credit_card",3,94361
"credit_card",2,94362
"credit_card",4,94363
"credit_card",5,94364
"credit_card",10,94365
"credit_card",3,94366
"credit_card",1,94367
"credit_card",1,94368
"credit_card",2,94369
"credit_card",1,94370
"credit_card",5,94371
"credit_card",4,94372
"credit_card",4,94373
"credit_card",1,94374
"boleto",1,94375
"credit_card",1,94376
"credit_card",2,94377
"credit_card",1,94378
"credit_card",1,94379
