"High_Consumer_Employee","Total_Employees","Payment_Date","Departament_id"
"8","33","20180728",35
"0","1","20141206",1
"3","8","20150801",2
"3","8","20150829",2
"1","6","20170225",2
"1","5","20181020",2
"6","20","20150314",3
"6","21","20150620",3
"5","21","20160409",3
"5","21","20160507",3
"7","23","20170617",3
"9","20","20181006",3
"4","18","20130928",5
"2","12","20140719",5
"3","9","20180224",5
"0","5","20140104",6
"0","5","20141011",6
"0","4","20150704",6
"0","2","20160312",6
"0","5","20170909",6
"0","1","20140301",7
"0","1","20150912",7
"0","1","20160507",7
"0","1","20170325",7
"0","2","20190713",7
"0","7","20140201",8
"0","6","20150328",8
"0","4","20160213",8
"0","3","20171118",8
"4","14","20141011",9
"2","5","20190615",9
"2","6","20131207",10
"0","3","20150620",10
"0","2","20150815",10
"0","2","20160312",10
"0","2","20161008",10
"4","24","20140215",11
"3","22","20150411",11
"5","21","20150926",11
"4","20","20160326",11
"4","18","20170128",11
"1","13","20180310",11
"22","157","20140301",12
"19","142","20150117",12
"21","137","20150718",12
"21","89","20170325",12
"17","85","20170812",12
"6","58","20190713",12
"9","29","20140607",13
"11","28","20160102",13
"13","29","20161022",13
"2","4","20140118",14
"1","5","20140913",14
"0","5","20150912",14
"0","3","20181201",14
"0","3","20190504",14
"1","6","20140607",15
"1","2","20160702",15
"1","3","20180519",15
"2","4","20180825",15
"0","1","20160130",17
"10","48","20181006",18
"2","13","20140705",19
"2","12","20170715",19
"1","8","20180825",19
"0","6","20140719",20
"0","3","20171021",20
"0","4","20180224",20
"0","5","20141011",21
"0","5","20141122",21
"0","4","20150523",21
"1","6","20151107",21
"0","6","20170826",21
"1","5","20180811",21
"2","5","20190209",21
"0","1","20151121",22
"0","1","20161119",22
"0","1","20171104",22
"20","65","20151010",24
"15","61","20160618",24
"15","59","20160813",24
"13","54","20161231",24
"8","50","20170923",24
"17","212","20150103",25
"25","182","20151121",25
"16","147","20161119",25
"13","97","20190420",25
"11","28","20131109",27
"4","19","20171021",27
"5","15","20180310",27
"7","16","20180728",27
"2","9","20131207",29
"1","8","20150912",29
"1","7","20160116",29
"0","4","20180127",29
"0","4","20180324",29
"0","2","20150829",30
"0","2","20151024",30
"1","4","20190309",30
"23","92","20130928",31
"25","89","20140315",31
"30","85","20140927",31
"21","70","20160910",31
"20","68","20161231",31
"1","6","20131109",33
"1","6","20151024",33
"1","6","20160521",33
"2","6","20170520",33
"2","3","20190309",33
"1","6","20140607",34
"0","4","20160702",34
"1","2","20171230",34
"1","2","20180519",34
"1","2","20180714",34
"1","2","20190112",34
"0","2","20190406",34
"7","45","20140329",35
"7","42","20150509",35
"11","39","20160102",35
"7","38","20160423",35
"4","36","20170701",35
"6","34","20180630",35
"9","31","20190323",35
"0","2","20141011",1
"0","1","20160507",1
"0","1","20170826",1
"0","1","20171104",1
"0","1","20180811",1
"3","7","20160924",2
"1","6","20170114",2
"4","22","20140510",3
"2","11","20150314",5
"2","11","20150704",5
"2","10","20151024",5
"2","8","20161022",5
"0","5","20131123",6
"0","5","20131207",6
"0","5","20140201",6
"0","3","20151219",6
"0","6","20180224",6
"0","7","20190126",6
"0","1","20140104",7
"0","1","20140621",7
"0","1","20170617",7
"0","1","20180324",7
"0","2","20190601",7
"0","7","20140315",8
"0","4","20181020",8
"0","4","20181103",8
"0","4","20181215",8
"6","16","20140621",9
"5","13","20141122",9
"5","12","20141220",9
"3","11","20160312",9
"3","11","20160326",9
"1","9","20170311",9
"2","8","20170701",9
"4","7","20180421",9
"4","6","20180728",9
"2","6","20140104",10
"2","5","20140621",10
"0","2","20161231",10
"0","1","20180324",10
"0","1","20190615",10
"4","24","20131109",11
"5","24","20131123",11
"3","22","20150523",11
"1","15","20171230",11
"24","160","20130928",12
"20","145","20141025",12
"17","120","20150829",12
"15","112","20160618",12
"14","91","20170114",12
"5","30","20130928",13
"11","29","20160618",13
"7","23","20180113",13
"1","4","20160213",14
"0","3","20170729",14
"0","3","20190309",14
"0","7","20130914",15
"1","4","20180210",15
"1","3","20180714",15
"0","1","20171118",17
"0","1","20171216",17
"10","69","20141108",18
"12","59","20160924",18
"6","55","20170729",18
"7","47","20190309",18
"2","14","20131026",19
"3","14","20140426",19
"2","15","20150117",19
"1","10","20180210",19
"1","8","20180714",19
"0","7","20130928",20
"0","5","20150314",20
"0","5","20150704",20
"0","5","20150829",20
"0","5","20160618",20
"0","5","20161022",20
"0","4","20150131",21
"2","5","20190223",21
"0","1","20131221",22
"0","1","20140315",22
"0","1","20161217",22
"0","1","20181006",22
"0","1","20181117",22
"20","78","20140301",24
"15","71","20141025",24
"20","65","20160116",24
"10","53","20170114",24
"10","54","20170325",24
"10","54","20170506",24
"5","36","20190713",24
"13","237","20140315",25
"19","146","20161217",25
"22","145","20170729",25
"24","113","20171230",25
"20","107","20181006",25
"21","102","20181117",25
"7","23","20150131",27
"6","23","20150718",27
"5","23","20151024",27
"4","23","20160130",27
"5","19","20161022",27
"2","9","20140329",29
"1","9","20150801",29
"1","8","20151010",29
"1","7","20160409",29
"1","7","20160910",29
"0","2","20140913",30
"0","2","20150912",30
"0","3","20160326",30
"1","4","20181117",30
"28","92","20131109",31
"14","57","20171007",31
"17","55","20180210",31
"1","6","20140913",33
"1","6","20141011",33
"1","6","20160326",33
"2","6","20161105",33
"2","5","20180113",33
"0","6","20130914",34
"1","6","20140215",34
"1","6","20140927",34
"0","3","20150314",34
"0","2","20150704",34
"0","4","20161022",34
"1","2","20171118",34
"6","45","20131221",35
"6","45","20140412",35
"6","44","20140719",35
"5","35","20170408",35
"7","32","20181117",35
"0","1","20170729",1
"4","9","20131207",2
"1","6","20161217",2
"5","22","20140329",3
"3","21","20140524",3
"5","20","20150131",3
"5","22","20160423",3
"6","22","20160813",3
"6","22","20160910",3
"1","9","20170603",5
"2","9","20180127",5
"0","2","20160227",6
"0","4","20170325",6
"0","6","20170729",6
"0","7","20190713",6
"0","1","20150314",7
"0","1","20150425",7
"0","1","20170408",7
"0","1","20170701",7
"1","2","20181006",7
"0","6","20141108",8
"0","4","20160618",8
"0","3","20180224",8
"0","4","20180811",8
"0","4","20190309",8
"6","16","20140301",9
"2","11","20160521",9
"1","4","20140816",10
"0","2","20160827",10
"0","1","20190518",10
"3","19","20151219",11
"3","20","20160716",11
"3","20","20160730",11
"3","19","20160924",11
"3","17","20170715",11
"2","12","20190112",11
"2","12","20190406",11
"2","12","20190727",11
"27","159","20131109",12
"21","157","20140315",12
"21","142","20150214",12
"10","68","20180825",12
"7","30","20131207",13
"8","29","20150228",13
"8","28","20150829",13
"1","4","20140315",14
"0","5","20150509",14
"0","3","20190810",14
"0","7","20131026",15
"2","5","20140719",15
"0","4","20150117",15
"0","5","20150131",15
"0","4","20151024",15
"1","3","20160423",15
"1","3","20160521",15
"0","4","20170923",15
"0","4","20171021",15
"0","2","20140524",17
"0","2","20150815",17
"0","1","20161008",17
"0","1","20161022",17
"0","1","20171202",17
"0","2","20190323",17
"17","75","20131123",18
"9","59","20160409",18
"11","57","20161119",18
"4","54","20170325",18
"6","52","20171230",18
"9","43","20190713",18
"9","43","20190727",18
"0","6","20141206",20
"0","5","20160702",20
"0","4","20180127",20
"1","4","20150328",21
"1","6","20151121",21
"0","6","20170128",21
"0","6","20170225",21
"1","5","20181229",21
"0","1","20150117",22
"0","1","20161231",22
"0","1","20180310",22
"16","61","20160924",24
"8","51","20170909",24
"9","45","20180519",24
"7","41","20181103",24
"5","39","20190112",24
"5","37","20190727",24
"16","212","20141122",25
"27","111","20180602",25
"11","28","20131012",27
"8","27","20140215",27
"7","24","20141206",27
"4","23","20160116",27
"0","9","20150704",29
"1","5","20170422",29
"3","5","20190112",29
"2","5","20190615",29
"0","2","20140412",30
"0","2","20140816",30
"0","2","20141220",30
"0","2","20150103",30
"1","4","20170408",30
"1","3","20170603",30
"1","3","20180421",30
"2","3","20190601",30
"25","86","20141025",31
"21","69","20161022",31
"18","67","20170225",31
"15","57","20171118",31
"14","49","20180922",31
"1","3","20180421",33
"2","3","20181103",33
"2","3","20190601",33
"1","6","20140329",34
"1","6","20140524",34
"1","2","20171216",34
"1","2","20190223",34
"6","44","20140621",35
"4","39","20160827",35
"5","34","20180324",35
"0","2","20140510",1
"0","1","20141220",1
"0","1","20151107",1
"0","1","20180728",1
"4","9","20130914",2
"4","9","20140927",2
"3","8","20150620",2
"1","6","20170128",2
"1","6","20170603",2
"1","6","20170617",2
"1","4","20181229",2
"5","21","20150425",3
"6","22","20160716",3
"5","22","20160730",3
"8","23","20160924",3
"10","20","20181103",3
"7","18","20131207",5
"2","11","20150214",5
"2","10","20180825",5
"0","5","20140816",6
"0","6","20180616",6
"0","6","20180922",6
"0","1","20150228",7
"0","1","20151010",7
"0","1","20160618",7
"0","1","20160813",7
"0","1","20170812",7
"0","7","20140426",8
"0","7","20140802",8
"0","6","20150606",8
"0","3","20161203",8
"0","4","20180714",8
"0","4","20180908",8
"0","3","20190615",8
"5","12","20150328",9
"4","7","20180407",9
"0","6","20130928",10
"2","5","20140315",10
"0","3","20150801",10
"0","2","20150829",10
"0","2","20160910",10
"0","1","20180224",10
"5","23","20140524",11
"4","21","20151024",11
"3","19","20151205",11
"3","19","20160130",11
"4","20","20160521",11
"4","17","20170311",11
"1","15","20171216",11
"28","159","20131221",12
"22","156","20140621",12
"19","142","20141220",12
"11","69","20180127",12
"9","69","20180324",12
"6","58","20190629",12
"8","30","20131221",13
"10","30","20140412",13
"9","29","20140621",13
"8","29","20150425",13
"13","29","20160827",13
"7","23","20180127",13
"1","4","20140426",14
"2","5","20140802",14
"1","5","20150103",14
"0","3","20161203",14
"0","3","20180714",14
"0","4","20151219",15
"0","4","20170909",15
"0","2","20131123",17
"0","1","20160326",17
"0","1","20170715",17
"0","1","20180421",17
"0","2","20190126",17
"0","2","20190420",17
"0","2","20190727",17
"13","72","20140510",18
"8","69","20141122",18
"10","60","20151107",18
"9","50","20180310",18
"12","49","20180728",18
"7","48","20190209",18
"3","14","20151219",19
"1","12","20170909",19
"0","6","20131026",20
"0","6","20140104",20
"0","4","20180825",20
"1","5","20130831",21
"0","6","20161217",21
"1","5","20180505",21
"1","5","20181006",21
"1","5","20190810",21
"0","1","20150801",22
"0","1","20160409",22
"0","1","20180922",22
"20","68","20150912",24
"17","61","20160423",24
"8","48","20171216",24
"7","48","20180127",24
"7","48","20180210",24
"7","48","20180324",24
"7","40","20190323",24
"13","239","20140118",25
"24","182","20151205",25
"20","107","20180922",25
"11","28","20130831",27
"7","19","20161217",27
"7","16","20180505",27
"7","15","20190810",27
"3","9","20150117",29
"1","5","20161231",29
"2","5","20170923",29
"0","2","20140830",30
"0","2","20150131",30
"0","2","20150214",30
"0","3","20160227",30
"0","3","20160618",30
"1","3","20170422",30
"28","73","20160227",31
"27","73","20160312",31
"15","62","20170520",31
"19","53","20180602",31
"3","6","20150131",33
"3","6","20171202",33
"2","3","20190223",33
"1","6","20140913",34
"1","3","20170114",34
"1","2","20180113",34
"0","2","20190504",34
"6","40","20150228",35
"8","41","20151010",35
"4","40","20160618",35
"4","40","20160813",35
"3","35","20170812",35
"1","3","20130831",1
"0","1","20150425",1
"0","1","20160827",1
"0","1","20180505",1
"4","9","20140607",2
"4","8","20160702",2
"6","20","20141025",3
"5","20","20141220",3
"7","23","20160827",3
"7","23","20161119",3
"7","22","20170114",3
"6","22","20171104",3
"2","11","20150228",5
"2","10","20150829",5
"1","9","20180616",5
"0","3","20160102",6
"0","4","20170701",6
"0","6","20180407",6
"0","6","20180519",6
"0","7","20190112",6
"0","7","20190518",6
"0","1","20140329",7
"0","1","20150509",7
"0","1","20150926",7
"0","1","20160227",7
"0","1","20160423",7
"0","1","20170211",7
"0","1","20170520",7
"0","1","20170923",7
"1","2","20180630",7
"0","7","20140705",8
"0","4","20160702",8
"0","4","20160730",8
"0","4","20181201",8
"2","10","20160827",9
"4","7","20180505",9
"4","6","20180922",9
"2","5","20140329",10
"0","3","20150509",10
"0","2","20150926",10
"0","2","20160227",10
"0","2","20160423",10
"0","2","20170211",10
"0","2","20170520",10
"0","2","20170923",10
"0","1","20180630",10
"3","22","20141122",11
"1","13","20180602",11
"20","156","20140607",12
"17","89","20170506",12
"7","29","20150314",13
"10","28","20150718",13
"11","29","20160716",13
"12","29","20160924",13
"16","28","20170225",13
"6","23","20171118",13
"2","4","20140201",14
"1","5","20141025",14
"1","5","20141220",14
"0","5","20150328",14
"1","4","20151121",14
"0","3","20161119",14
"0","3","20180421",14
"0","3","20190420",14
"0","5","20150314",15
"0","5","20150704",15
"0","3","20170225",15
"0","4","20171118",15
"0","2","20140607",17
"0","1","20160702",17
"0","1","20171230",17
"0","1","20180714",17
"14","72","20140524",18
"12","67","20150214",18
"12","59","20160604",18
"10","57","20161217",18
"9","43","20190810",18
"2","15","20150704",19
"1","11","20171118",19
"0","5","20150214",20
"0","4","20180210",20
"0","4","20180616",20
"0","4","20190323",20
"1","5","20131109",21
"0","5","20140510",21
"0","5","20180310",21
"0","5","20180407",21
"1","5","20180728",21
"0","1","20140705",22
"0","1","20150314",22
"0","1","20150718",22
"0","1","20160716",22
"0","1","20160730",22
"0","1","20160924",22
"0","1","20170225",22
"0","1","20181103",22
"0","1","20181201",22
"0","1","20181215",22
"20","80","20131026",24
"17","67","20150117",24
"15","67","20150228",24
"18","68","20150829",24
"9","53","20170812",24
"16","230","20140705",25
"21","156","20160716",25
"21","156","20160730",25
"19","106","20181103",25
"20","102","20181201",25
"19","101","20181215",25
"6","23","20150214",27
"6","16","20180825",27
"7","16","20190209",27
"0","9","20150509",29
"1","8","20150926",29
"2","7","20160227",29
"1","7","20160423",29
"1","5","20170520",29
"1","4","20180630",29
"0","2","20140329",30
"0","2","20150509",30
"0","2","20151010",30
"0","4","20161231",30
"1","4","20180630",30
"23","92","20131026",31
"21","84","20150117",31
"16","82","20150228",31
"19","78","20150829",31
"16","60","20170812",31
"15","56","20171216",31
"16","53","20180616",31
"17","47","20190223",31
"3","6","20141122",33
"2","6","20150523",33
"3","6","20170311",33
"2","6","20170826",33
"2","3","20180811",33
"0","4","20160924",34
"0","3","20161105",34
"0","3","20161203",34
"1","4","20170225",34
"9","45","20131207",35
"6","41","20150815",35
"7","38","20160312",35
"4","40","20161008",35
"6","34","20171021",35
