Dept,BIWEEKLY_PAY_PERIOD_END_DATE,LTI,DART,DESCRIPTION,Number_OF_Incidents,HOURS_YOY,LTI_YOY,DART_YOY,OSHA_YOY,LTI_Rate,DART_Rate,OSHA_Rate
Zoo,12/20/2014,NULL,NULL,NULL,0,78228.34,NULL,NULL,NULL,NULL,NULL,NULL
Belle of Louisville           ,12/6/2014,NULL,NULL,NULL,0,1942.2,NULL,NULL,NULL,NULL,NULL,NULL
Civic Innovation & Technology,12/6/2014,NULL,NULL,NULL,0,30247.9,NULL,NULL,NULL,NULL,NULL,NULL
Codes & Regulations,12/6/2014,NULL,NULL,NULL,0,50339,NULL,NULL,NULL,NULL,NULL,NULL
Community Services,12/6/2014,NULL,NULL,NULL,0,21457.5,NULL,NULL,NULL,NULL,NULL,NULL
Coroner                       ,12/6/2014,NULL,NULL,NULL,0,9753.75,NULL,NULL,NULL,NULL,NULL,NULL
Corrections                   ,12/6/2014,NO,NO,Bloodborne Disease,1,1770.4,NULL,NULL,NULL,NULL,NULL,NULL
Corrections                   ,12/6/2014,NO,NO,Bloodborne Pathogen Exposure,1,1770.4,NULL,NULL,NULL,NULL,NULL,NULL
Corrections                   ,12/6/2014,NO,NO,Other,1,1770.4,NULL,NULL,NULL,NULL,NULL,NULL
County Attorney               ,12/6/2014,NULL,NULL,NULL,0,12880,NULL,NULL,NULL,NULL,NULL,NULL
Develop Louisville,12/6/2014,NULL,NULL,NULL,0,43803.75,NULL,NULL,NULL,NULL,NULL,NULL
Economic Development ,12/6/2014,NULL,NULL,NULL,0,8088,NULL,NULL,NULL,NULL,NULL,NULL
Emergency Mgt Agency/MetroSafe,12/6/2014,NULL,NULL,NULL,0,77560.07,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,12/6/2014,YES,YES,Other,1,377571,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,12/6/2014,YES,YES,Strain (muscle/tendon),1,377571,NULL,NULL,NULL,NULL,NULL,NULL
Fleet & Facilities,12/6/2014,NULL,NULL,NULL,0,91653.37,NULL,NULL,NULL,NULL,NULL,NULL
Human Relations Commission    ,12/6/2014,NULL,NULL,NULL,0,6658.6,NULL,NULL,NULL,NULL,NULL,NULL
Human Resources,12/6/2014,NULL,NULL,NULL,0,9235.2,NULL,NULL,NULL,NULL,NULL,NULL
Kentuckiana Works Foundation,12/6/2014,NULL,NULL,NULL,0,3767.4,NULL,NULL,NULL,NULL,NULL,NULL
Library,12/6/2014,NULL,NULL,NULL,0,126169.6,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro Council      ,12/6/2014,NULL,NULL,NULL,0,40539.85,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,12/6/2014,YES,YES,"Concussion-Brain, cerebral",1,24283,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,12/6/2014,YES,YES,Inflammation,1,24283,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,12/6/2014,YES,YES,Inhilation of an unknown substance,1,24283,NULL,NULL,NULL,NULL,NULL,NULL
Mayor's Office                ,12/6/2014,NULL,NULL,NULL,0,20382.3,NULL,NULL,NULL,NULL,NULL,NULL
Metro Animal Services         ,12/6/2014,NULL,NULL,NULL,0,2008,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,12/6/2014,NULL,NULL,NULL,0,128496.25,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,12/6/2014,NO,NO,Bloodborne Disease,1,487608.25,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,12/6/2014,NO,NO,Bloodborne Pathogen Exposure,1,487608.25,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,12/6/2014,YES,YES,Strain (muscle/tendon),1,487608.25,NULL,NULL,NULL,NULL,NULL,NULL
OMB ,12/6/2014,NULL,NULL,NULL,0,52276.95,NULL,NULL,NULL,NULL,NULL,NULL
Parking Authority of River Cty,12/6/2014,NULL,NULL,NULL,0,15878.9,NULL,NULL,NULL,NULL,NULL,NULL
Public Health & Wellness,12/6/2014,NULL,NULL,NULL,0,3405.85,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,12/6/2014,NO,YES,Sprain  (ligament),1,157857.58,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,12/6/2014,YES,YES,Sprain  (ligament),1,157857.58,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,12/6/2014,YES,YES,Sprain or Strain,1,157857.58,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,12/6/2014,NO,YES,Sprain or Strain,1,157857.58,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,12/6/2014,NO,YES,Strain (muscle/tendon),1,157857.58,NULL,NULL,NULL,NULL,NULL,NULL
Waterfront Development Corp,12/6/2014,NULL,NULL,NULL,0,10191,NULL,NULL,NULL,NULL,NULL,NULL
Youth Detention Services      ,12/6/2014,YES,YES,Cut or Laceration,1,10916.2,NULL,NULL,NULL,NULL,NULL,NULL
Youth Detention Services      ,12/6/2014,YES,YES,"Cut, laceration or scratches",1,10916.2,NULL,NULL,NULL,NULL,NULL,NULL
Youth Detention Services      ,12/6/2014,YES,YES,Strain (muscle/tendon),1,10916.2,NULL,NULL,NULL,NULL,NULL,NULL
Zoo,12/6/2014,NO,YES,Strain (muscle/tendon),1,78296.34,NULL,NULL,NULL,NULL,NULL,NULL
Belle of Louisville           ,11/22/2014,NULL,NULL,NULL,0,1909.6,NULL,NULL,NULL,NULL,NULL,NULL
Civic Innovation & Technology,11/22/2014,NULL,NULL,NULL,0,30220.3,NULL,NULL,NULL,NULL,NULL,NULL
Codes & Regulations,11/22/2014,NULL,NULL,NULL,0,50553.75,NULL,NULL,NULL,NULL,NULL,NULL
Community Services,11/22/2014,NULL,NULL,NULL,0,21728,NULL,NULL,NULL,NULL,NULL,NULL
Coroner                       ,11/22/2014,NULL,NULL,NULL,0,9725.25,NULL,NULL,NULL,NULL,NULL,NULL
Corrections                   ,11/22/2014,NULL,NULL,NULL,0,1763.6,NULL,NULL,NULL,NULL,NULL,NULL
County Attorney               ,11/22/2014,NULL,NULL,NULL,0,12960,NULL,NULL,NULL,NULL,NULL,NULL
Develop Louisville,11/22/2014,NULL,NULL,NULL,0,44202.25,NULL,NULL,NULL,NULL,NULL,NULL
Economic Development ,11/22/2014,NULL,NULL,NULL,0,8080,NULL,NULL,NULL,NULL,NULL,NULL
Emergency Mgt Agency/MetroSafe,11/22/2014,NULL,NULL,NULL,0,77703.92,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,11/22/2014,YES,YES,Chemical Exposure,1,379806.5,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,11/22/2014,YES,YES,Cold Illness,1,379806.5,NULL,NULL,NULL,NULL,NULL,NULL
Fleet & Facilities,11/22/2014,NULL,NULL,NULL,0,92005.52,NULL,NULL,NULL,NULL,NULL,NULL
Human Relations Commission    ,11/22/2014,NULL,NULL,NULL,0,6705.6,NULL,NULL,NULL,NULL,NULL,NULL
Human Resources,11/22/2014,NULL,NULL,NULL,0,9347.1,NULL,NULL,NULL,NULL,NULL,NULL
Kentuckiana Works Foundation,11/22/2014,NULL,NULL,NULL,0,3765.9,NULL,NULL,NULL,NULL,NULL,NULL
Library,11/22/2014,NULL,NULL,NULL,0,126747.4,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro Council      ,11/22/2014,NULL,NULL,NULL,0,40247.5,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,11/22/2014,NO,YES,Sprain  (ligament),1,24251.9,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,11/22/2014,NO,YES,Sprain or Strain,1,24251.9,NULL,NULL,NULL,NULL,NULL,NULL
Mayor's Office                ,11/22/2014,NULL,NULL,NULL,0,20258.1,NULL,NULL,NULL,NULL,NULL,NULL
Metro Animal Services         ,11/22/2014,NULL,NULL,NULL,0,2000,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,11/22/2014,YES,YES,Cut or Laceration,1,128909.05,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,11/22/2014,YES,YES,"Cut, laceration or scratches",1,128909.05,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/22/2014,NO,YES,Contusion/Bruise,3,490512.03,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/22/2014,YES,YES,Cut or Laceration,1,490512.03,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/22/2014,YES,YES,"Cut, laceration or scratches",1,490512.03,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/22/2014,YES,YES,Fracture,1,490512.03,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/22/2014,NO,YES,Fracture,1,490512.03,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/22/2014,YES,YES,Sprain  (ligament),1,490512.03,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/22/2014,YES,YES,Sprain or Strain,1,490512.03,NULL,NULL,NULL,NULL,NULL,NULL
OMB ,11/22/2014,NULL,NULL,NULL,0,52318.55,NULL,NULL,NULL,NULL,NULL,NULL
Parking Authority of River Cty,11/22/2014,YES,YES,Strain (muscle/tendon),1,15873.6,NULL,NULL,NULL,NULL,NULL,NULL
Public Health & Wellness,11/22/2014,NULL,NULL,NULL,0,3396.45,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,11/22/2014,NO,YES,Strain (muscle/tendon),1,158929.68,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,11/22/2014,YES,YES,Strain (muscle/tendon),1,158929.68,NULL,NULL,NULL,NULL,NULL,NULL
Waterfront Development Corp,11/22/2014,NULL,NULL,NULL,0,10246.5,NULL,NULL,NULL,NULL,NULL,NULL
Youth Detention Services      ,11/22/2014,NULL,NULL,NULL,0,10911.6,NULL,NULL,NULL,NULL,NULL,NULL
Zoo,11/22/2014,NULL,NULL,NULL,0,78496.34,NULL,NULL,NULL,NULL,NULL,NULL
Belle of Louisville           ,11/8/2014,NULL,NULL,NULL,0,1920.4,NULL,NULL,NULL,NULL,NULL,NULL
Civic Innovation & Technology,11/8/2014,NULL,NULL,NULL,0,30114.3,NULL,NULL,NULL,NULL,NULL,NULL
Codes & Regulations,11/8/2014,NO,YES,Sprain  (ligament),1,50997.45,NULL,NULL,NULL,NULL,NULL,NULL
Codes & Regulations,11/8/2014,NO,YES,Sprain or Strain,1,50997.45,NULL,NULL,NULL,NULL,NULL,NULL
Community Services,11/8/2014,NULL,NULL,NULL,0,22023.1,NULL,NULL,NULL,NULL,NULL,NULL
Coroner                       ,11/8/2014,NULL,NULL,NULL,0,9711.25,NULL,NULL,NULL,NULL,NULL,NULL
Corrections                   ,11/8/2014,NULL,NULL,NULL,0,1750.95,NULL,NULL,NULL,NULL,NULL,NULL
County Attorney               ,11/8/2014,NULL,NULL,NULL,0,13040,NULL,NULL,NULL,NULL,NULL,NULL
Develop Louisville,11/8/2014,NULL,NULL,NULL,0,44629.05,NULL,NULL,NULL,NULL,NULL,NULL
Economic Development ,11/8/2014,NULL,NULL,NULL,0,8167.1,NULL,NULL,NULL,NULL,NULL,NULL
Emergency Mgt Agency/MetroSafe,11/8/2014,NULL,NULL,NULL,0,77822.97,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,11/8/2014,YES,YES,Strain (muscle/tendon),1,382913,NULL,NULL,NULL,NULL,NULL,NULL
Fleet & Facilities,11/8/2014,NO,YES,Strain (muscle/tendon),1,91748.82,NULL,NULL,NULL,NULL,NULL,NULL
Human Relations Commission    ,11/8/2014,NULL,NULL,NULL,0,6693.5,NULL,NULL,NULL,NULL,NULL,NULL
Human Resources,11/8/2014,NULL,NULL,NULL,0,9521,NULL,NULL,NULL,NULL,NULL,NULL
Kentuckiana Works Foundation,11/8/2014,NULL,NULL,NULL,0,3781.8,NULL,NULL,NULL,NULL,NULL,NULL
Library,11/8/2014,NULL,NULL,NULL,0,127328.55,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro Council      ,11/8/2014,NULL,NULL,NULL,0,40451.3,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,11/8/2014,YES,YES,Strain (muscle/tendon),1,24217.9,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,11/8/2014,NO,YES,Strain (muscle/tendon),1,24217.9,NULL,NULL,NULL,NULL,NULL,NULL
Mayor's Office                ,11/8/2014,NULL,NULL,NULL,0,20212.4,NULL,NULL,NULL,NULL,NULL,NULL
Metro Animal Services         ,11/8/2014,NULL,NULL,NULL,0,2000,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,11/8/2014,YES,YES,Cut or Laceration,1,129572.2,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,11/8/2014,YES,YES,"Cut, laceration or scratches",1,129572.2,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/8/2014,NO,NO,Bloodborne Disease,4,492865.83,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/8/2014,NO,NO,Bloodborne Pathogen Exposure,4,492865.83,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/8/2014,NO,NO,"Concussion-Brain, cerebral",2,492865.83,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/8/2014,NO,NO,Contusion/Bruise,1,492865.83,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/8/2014,NO,YES,Exhaustion,1,492865.83,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/8/2014,NO,NO,Fracture,1,492865.83,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/8/2014,NO,NO,Human Bite,1,492865.83,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/8/2014,NO,NO,Infection,1,492865.83,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/8/2014,NO,NO,Puncture,1,492865.83,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,11/8/2014,YES,YES,Strain (muscle/tendon),1,492865.83,NULL,NULL,NULL,NULL,NULL,NULL
OMB ,11/8/2014,NULL,NULL,NULL,0,52360.95,NULL,NULL,NULL,NULL,NULL,NULL
Parking Authority of River Cty,11/8/2014,NULL,NULL,NULL,0,15864,NULL,NULL,NULL,NULL,NULL,NULL
Public Health & Wellness,11/8/2014,NULL,NULL,NULL,0,3339.95,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,11/8/2014,NO,YES,Sprain  (ligament),2,160176.23,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,11/8/2014,NO,YES,Sprain or Strain,2,160176.23,NULL,NULL,NULL,NULL,NULL,NULL
Waterfront Development Corp,11/8/2014,NULL,NULL,NULL,0,10276.5,NULL,NULL,NULL,NULL,NULL,NULL
Youth Detention Services      ,11/8/2014,NULL,NULL,NULL,0,10844.3,NULL,NULL,NULL,NULL,NULL,NULL
Zoo,11/8/2014,NULL,NULL,NULL,0,78746.94,NULL,NULL,NULL,NULL,NULL,NULL
Belle of Louisville           ,10/25/2014,NULL,NULL,NULL,0,1984.5,NULL,NULL,NULL,NULL,NULL,NULL
Civic Innovation & Technology,10/25/2014,NULL,NULL,NULL,0,30208.3,NULL,NULL,NULL,NULL,NULL,NULL
Codes & Regulations,10/25/2014,NULL,NULL,NULL,0,51457.9,NULL,NULL,NULL,NULL,NULL,NULL
Community Services,10/25/2014,NULL,NULL,NULL,0,22243.3,NULL,NULL,NULL,NULL,NULL,NULL
Coroner                       ,10/25/2014,NULL,NULL,NULL,0,9679.75,NULL,NULL,NULL,NULL,NULL,NULL
Corrections                   ,10/25/2014,NO,YES,"Concussion-Brain, cerebral",1,1748.35,NULL,NULL,NULL,NULL,NULL,NULL
Corrections                   ,10/25/2014,NO,NO,Puncture,1,1748.35,NULL,NULL,NULL,NULL,NULL,NULL
County Attorney               ,10/25/2014,NULL,NULL,NULL,0,13120,NULL,NULL,NULL,NULL,NULL,NULL
Develop Louisville,10/25/2014,NULL,NULL,NULL,0,45153.85,NULL,NULL,NULL,NULL,NULL,NULL
Economic Development ,10/25/2014,NULL,NULL,NULL,0,8309.7,NULL,NULL,NULL,NULL,NULL,NULL
Emergency Mgt Agency/MetroSafe,10/25/2014,NULL,NULL,NULL,0,78339.69,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,10/25/2014,YES,YES,Multiple injuries,1,385388,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,10/25/2014,YES,YES,Multiple natures,1,385388,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,10/25/2014,YES,YES,Strain (muscle/tendon),1,385388,NULL,NULL,NULL,NULL,NULL,NULL
Fleet & Facilities,10/25/2014,NULL,NULL,NULL,0,91840.07,NULL,NULL,NULL,NULL,NULL,NULL
Human Relations Commission    ,10/25/2014,NULL,NULL,NULL,0,6681.6,NULL,NULL,NULL,NULL,NULL,NULL
Human Resources,10/25/2014,NULL,NULL,NULL,0,9665,NULL,NULL,NULL,NULL,NULL,NULL
Kentuckiana Works Foundation,10/25/2014,NULL,NULL,NULL,0,3789.4,NULL,NULL,NULL,NULL,NULL,NULL
Library,10/25/2014,NULL,NULL,NULL,0,127839.55,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro Council      ,10/25/2014,NULL,NULL,NULL,0,40422.15,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,10/25/2014,YES,YES,Hernia,1,24372.3,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,10/25/2014,YES,YES,Sprain  (ligament),1,24372.3,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,10/25/2014,YES,YES,Sprain or Strain,1,24372.3,NULL,NULL,NULL,NULL,NULL,NULL
Mayor's Office                ,10/25/2014,NULL,NULL,NULL,0,20136.5,NULL,NULL,NULL,NULL,NULL,NULL
Metro Animal Services         ,10/25/2014,NULL,NULL,NULL,0,2008,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,10/25/2014,NO,YES,Strain (muscle/tendon),1,130542.9,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,10/25/2014,NO,NO,Bloodborne Disease,1,495867.18,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,10/25/2014,NO,NO,Bloodborne Pathogen Exposure,1,495867.18,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,10/25/2014,YES,YES,Cut or Laceration,1,495867.18,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,10/25/2014,YES,YES,"Cut, laceration or scratches",1,495867.18,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,10/25/2014,NO,YES,Fracture,1,495867.18,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,10/25/2014,NO,NO,Sprain  (ligament),1,495867.18,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,10/25/2014,NO,NO,Sprain or Strain,1,495867.18,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,10/25/2014,NO,YES,Strain (muscle/tendon),3,495867.18,NULL,NULL,NULL,NULL,NULL,NULL
OMB ,10/25/2014,NULL,NULL,NULL,0,52498.55,NULL,NULL,NULL,NULL,NULL,NULL
Parking Authority of River Cty,10/25/2014,NULL,NULL,NULL,0,15925.3,NULL,NULL,NULL,NULL,NULL,NULL
Public Health & Wellness,10/25/2014,NULL,NULL,NULL,0,3352.25,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,10/25/2014,NULL,NULL,NULL,0,161214.93,NULL,NULL,NULL,NULL,NULL,NULL
Waterfront Development Corp,10/25/2014,NULL,NULL,NULL,0,10299,NULL,NULL,NULL,NULL,NULL,NULL
Youth Detention Services      ,10/25/2014,YES,YES,Sudden Illness,1,10844.7,NULL,NULL,NULL,NULL,NULL,NULL
Zoo,10/25/2014,NULL,NULL,NULL,0,79047.54,NULL,NULL,NULL,NULL,NULL,NULL
Belle of Louisville           ,10/11/2014,NULL,NULL,NULL,0,2052.1,NULL,NULL,NULL,NULL,NULL,NULL
Civic Innovation & Technology,10/11/2014,NULL,NULL,NULL,0,29505.3,NULL,NULL,NULL,NULL,NULL,NULL
Codes & Regulations,10/11/2014,NULL,NULL,NULL,0,51920.9,NULL,NULL,NULL,NULL,NULL,NULL
Community Services,10/11/2014,NULL,NULL,NULL,0,22385.4,NULL,NULL,NULL,NULL,NULL,NULL
Coroner                       ,10/11/2014,NULL,NULL,NULL,0,9663.75,NULL,NULL,NULL,NULL,NULL,NULL
Corrections                   ,10/11/2014,NULL,NULL,NULL,0,1739.9,NULL,NULL,NULL,NULL,NULL,NULL
County Attorney               ,10/11/2014,NULL,NULL,NULL,0,13200,NULL,NULL,NULL,NULL,NULL,NULL
Develop Louisville,10/11/2014,NULL,NULL,NULL,0,45472.35,NULL,NULL,NULL,NULL,NULL,NULL
Economic Development ,10/11/2014,NULL,NULL,NULL,0,8379.7,NULL,NULL,NULL,NULL,NULL,NULL
Emergency Mgt Agency/MetroSafe,10/11/2014,NULL,NULL,NULL,0,79066.38,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,10/11/2014,YES,YES,Strain (muscle/tendon),1,387493.5,NULL,NULL,NULL,NULL,NULL,NULL
Fleet & Facilities,10/11/2014,NO,YES,NULL,1,91717.02,NULL,NULL,NULL,NULL,NULL,NULL
Human Relations Commission    ,10/11/2014,NULL,NULL,NULL,0,6669.6,NULL,NULL,NULL,NULL,NULL,NULL
Human Resources,10/11/2014,NULL,NULL,NULL,0,9783.1,NULL,NULL,NULL,NULL,NULL,NULL
Kentuckiana Works Foundation,10/11/2014,NULL,NULL,NULL,0,3792.4,NULL,NULL,NULL,NULL,NULL,NULL
Library,10/11/2014,NO,NO,Cut or Laceration,1,128522.95,NULL,NULL,NULL,NULL,NULL,NULL
Library,10/11/2014,NO,NO,"Cut, laceration or scratches",1,128522.95,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro Council      ,10/11/2014,NULL,NULL,NULL,0,40546.65,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,10/11/2014,YES,YES,"Concussion-Brain, cerebral",1,24386.5,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,10/11/2014,NO,NO,Puncture,1,24386.5,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,10/11/2014,NO,YES,Sprain  (ligament),1,24386.5,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,10/11/2014,NO,YES,Sprain or Strain,1,24386.5,NULL,NULL,NULL,NULL,NULL,NULL
Mayor's Office                ,10/11/2014,NULL,NULL,NULL,0,20127.4,NULL,NULL,NULL,NULL,NULL,NULL
Metro Animal Services         ,10/11/2014,NO,YES,Other,1,2008,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,10/11/2014,NO,NO,Eye Injury,1,131398,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,10/11/2014,NO,NO,Cut or Laceration,1,498926.48,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,10/11/2014,NO,NO,"Cut, laceration or scratches",1,498926.48,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,10/11/2014,YES,YES,Sprain  (ligament),1,498926.48,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,10/11/2014,YES,YES,Sprain or Strain,1,498926.48,NULL,NULL,NULL,NULL,NULL,NULL
Metro Police,10/11/2014,YES,YES,Strain (muscle/tendon),1,498926.48,NULL,NULL,NULL,NULL,NULL,NULL
OMB ,10/11/2014,NULL,NULL,NULL,0,52680.05,NULL,NULL,NULL,NULL,NULL,NULL
Parking Authority of River Cty,10/11/2014,NULL,NULL,NULL,0,15874.7,NULL,NULL,NULL,NULL,NULL,NULL
Public Health & Wellness,10/11/2014,NULL,NULL,NULL,0,3362.55,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,10/11/2014,NO,YES,Crushing,1,162879.43,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,10/11/2014,NO,YES,Cumulative Injury,1,162879.43,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,10/11/2014,NO,YES,Sprain  (ligament),1,162879.43,NULL,NULL,NULL,NULL,NULL,NULL
PW&A ,10/11/2014,NO,YES,Sprain or Strain,1,162879.43,NULL,NULL,NULL,NULL,NULL,NULL
Waterfront Development Corp,10/11/2014,NULL,NULL,NULL,0,10377,NULL,NULL,NULL,NULL,NULL,NULL
Youth Detention Services      ,10/11/2014,NULL,NULL,NULL,0,10792.2,NULL,NULL,NULL,NULL,NULL,NULL
Zoo,10/11/2014,NO,YES,Cut or Laceration,1,79288.74,NULL,NULL,NULL,NULL,NULL,NULL
Zoo,10/11/2014,NO,YES,"Cut, laceration or scratches",1,79288.74,NULL,NULL,NULL,NULL,NULL,NULL
Belle of Louisville           ,9/27/2014,NULL,NULL,NULL,0,2089.6,NULL,NULL,NULL,NULL,NULL,NULL
Civic Innovation & Technology,9/27/2014,NULL,NULL,NULL,0,29092.5,NULL,NULL,NULL,NULL,NULL,NULL
Codes & Regulations,9/27/2014,NO,NO,Strain (muscle/tendon),1,52413.05,NULL,NULL,NULL,NULL,NULL,NULL
Community Services,9/27/2014,NULL,NULL,NULL,0,22547.5,NULL,NULL,NULL,NULL,NULL,NULL
Coroner                       ,9/27/2014,NULL,NULL,NULL,0,9768.75,NULL,NULL,NULL,NULL,NULL,NULL
Corrections                   ,9/27/2014,YES,YES,Strain (muscle/tendon),1,1745.65,NULL,NULL,NULL,NULL,NULL,NULL
County Attorney               ,9/27/2014,NULL,NULL,NULL,0,13280,NULL,NULL,NULL,NULL,NULL,NULL
Develop Louisville,9/27/2014,NULL,NULL,NULL,0,45791.75,NULL,NULL,NULL,NULL,NULL,NULL
Economic Development ,9/27/2014,NULL,NULL,NULL,0,8494,NULL,NULL,NULL,NULL,NULL,NULL
Emergency Mgt Agency/MetroSafe,9/27/2014,NULL,NULL,NULL,0,78878.43,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,9/27/2014,YES,YES,Contusion/Bruise,1,390127,NULL,NULL,NULL,NULL,NULL,NULL
Fire & Rescue                 ,9/27/2014,YES,YES,Strain (muscle/tendon),2,390127,NULL,NULL,NULL,NULL,NULL,NULL
Fleet & Facilities,9/27/2014,YES,YES,Strain (muscle/tendon),1,91288.67,NULL,NULL,NULL,NULL,NULL,NULL
Human Relations Commission    ,9/27/2014,NULL,NULL,NULL,0,6647.4,NULL,NULL,NULL,NULL,NULL,NULL
Human Resources,9/27/2014,NULL,NULL,NULL,0,9894.5,NULL,NULL,NULL,NULL,NULL,NULL
Kentuckiana Works Foundation,9/27/2014,NULL,NULL,NULL,0,3797.9,NULL,NULL,NULL,NULL,NULL,NULL
Library,9/27/2014,NULL,NULL,NULL,0,128868.85,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro Council      ,9/27/2014,NULL,NULL,NULL,0,40813.35,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,9/27/2014,NO,YES,Strain (muscle/tendon),1,24422.8,NULL,NULL,NULL,NULL,NULL,NULL
Louisville Metro EMS,9/27/2014,YES,YES,Strain (muscle/tendon),2,24422.8,NULL,NULL,NULL,NULL,NULL,NULL
Mayor's Office                ,9/27/2014,NULL,NULL,NULL,0,20015,NULL,NULL,NULL,NULL,NULL,NULL
Metro Animal Services         ,9/27/2014,NULL,NULL,NULL,0,2016,NULL,NULL,NULL,NULL,NULL,NULL
Metro Parks & Recreation,9/27/2014,YES,YES,Contusion/Bruise,1,131975.45,NULL,NULL,NULL,NULL,NULL,NULL
